empid,name,salary,salary_date
4329,Sheena Campbell,142746.84,2025-06-29
4330,Kathleen Morris,109493.71,2025-01-01
4331,James Mckenzie,53897.38,2025-05-27
4332,Donna Anderson,71790.56,2025-06-05
4333,Robert West,116614.3,2025-10-01
4334,Beth Henderson,142991.86,2025-07-03
4335,Hunter Hamilton,124538.07,2024-10-31
4336,Jeffrey Knox,53293.14,2025-03-02
4337,Kimberly Smith,112894.94,2024-11-07
4338,Matthew Fitzgerald,35800.87,2025-05-19
4339,Donna Johnson,131953.57,2025-04-26
4340,Larry Hancock,102215.87,2025-08-23
4341,Jennifer Jones,43907.41,2025-01-28
4342,Travis Mcdonald,134291.21,2025-07-20
4343,Shawn Rodriguez,62104.43,2025-10-12
4344,Andrew Hawkins,121766.56,2025-07-01
4345,Roberto Ramirez,62760.25,2025-05-25
4346,Katherine Mitchell,97270.29,2025-08-09
4347,Mathew Barr,36863.49,2025-04-26
4348,Barry Carter,143947.88,2025-07-15
4349,Amber Mcdonald,39276.32,2025-04-24
4350,Curtis Tyler,53985.94,2024-11-29
4351,William Ayers,99713.68,2025-03-04
4352,Chelsea Fuller,126607.89,2025-07-15
4353,Julie Hernandez,135901.64,2025-05-25
4354,Jonathan Townsend,124595.41,2025-04-04
4355,Matthew Andrade,132138.04,2025-04-27
4356,Gabriel Stephens,92485.48,2025-02-20
4357,Laura Lester,75064.85,2025-04-24
4358,Brian Watson,44193.78,2025-05-09
4359,Christopher Bell,125442.35,2024-12-20
4360,Justin Watson,139084.43,2025-07-09
4361,Amy Smith,50351.94,2024-12-24
4362,Preston Willis,59940.99,2025-01-16
4363,Michael Good,90580.15,2025-02-06
4364,Rita Stevens,70383.62,2024-12-15
4365,Keith Collins,70772.22,2025-05-25
4366,Christopher Burns,96670.18,2024-12-23
4367,Cody Jones,146765.07,2025-04-05
4368,Spencer Houston,142113.25,2024-12-18
4369,Charles Hunt,127322.77,2024-12-26
4370,Rachel Gonzalez,103668.62,2025-01-27
4371,Tiffany Buck,40736.07,2025-08-22
4372,Patricia Valdez,144243.4,2025-05-24
4373,Alyssa Wright,88451.62,2025-02-09
4374,Christine Padilla,115676.57,2025-06-06
4375,Carrie Brooks,149188.82,2024-10-26
4376,Joseph Rogers,32856.38,2025-01-15
4377,Nicholas Odonnell,138364.25,2025-01-11
4378,Pamela Swanson,141184.37,2025-06-28
4379,Darryl Jones,67107.06,2025-02-14
4380,Lisa Scott,32019.21,2024-10-17
4381,Jennifer Pratt,132777.73,2025-02-28
4382,James Mora,58243.61,2024-11-09
4383,Paul Phillips,120471.52,2024-12-11
4384,Jennifer Cross,90567.59,2025-01-06
4385,Laura Garcia,125963.43,2025-03-06
4386,Martin Mclaughlin,50094.8,2025-07-28
4387,Mary Kidd,92981.29,2025-06-03
4388,Alexander Butler,131188.36,2024-12-01
4389,Elizabeth Cochran,67853.99,2025-05-14
4390,Jennifer Ferrell,61459.5,2025-04-22
4391,Dr. Lauren Jackson DVM,145767.06,2025-10-07
4392,Anthony Chan,106211.78,2025-06-03
4393,Justin Strickland,91712.67,2025-01-14
4394,Morgan Turner,57675.55,2025-07-07
4395,Bradley Reed,73753.64,2025-06-26
4396,Julie Phillips,129781.4,2025-03-26
4397,Tracy Carter,76702.6,2025-09-23
4398,Jessica Young,68748.81,2025-03-27
4399,Elizabeth Daniel,80230.88,2025-05-11
4400,Jamie Miller,127422.15,2025-05-22
4401,Melissa Dickerson,58177.11,2025-07-25
4402,Nicole Patrick,64446.56,2025-01-01
4403,Phillip Johnson,68707.83,2025-08-10
4404,Amber Willis,50500.48,2024-11-03
4405,Jeremy Lindsey,35984.51,2024-11-07
4406,Richard Hamilton,96725.21,2025-09-03
4407,Carlos Logan,51667.7,2025-10-03
4408,Sheryl Moody,132752.1,2025-03-03
4409,Jennifer Oliver,121452.04,2025-02-02
4410,Charles Khan,141149.83,2025-03-07
4411,Melissa Brown,93184.72,2025-02-21
4412,Rachel Carter,108438.91,2025-02-19
4413,Jeffrey Bell,114826.18,2025-06-20
4414,Cody Davis,37702.83,2025-01-05
4415,Melissa Landry,30496.69,2024-11-04
4416,April White,84712.16,2024-10-24
4417,Brenda Cannon,38108.01,2025-02-17
4418,Brittney Reeves,130172.98,2025-06-21
4419,Alan Chung,74757.93,2024-11-14
4420,Kimberly Ramirez,115191.72,2025-09-04
4421,Brent Adams,117022.33,2025-06-17
4422,Madison Matthews,105657.31,2025-03-04
4423,Robert Perez,65188.43,2025-09-29
4424,Dillon Christian,122271.21,2025-08-07
4425,Benjamin Perry,148074.51,2025-05-15
4426,Matthew Mathis,57470.96,2024-11-30
4427,Sarah Foster,88330.78,2025-08-25
4428,Brandon Simmons,68783.55,2024-12-01
4429,Michael Lopez,86353.65,2025-02-08
4430,Lauren Bautista,126222.73,2025-06-30
4431,Shelia Carr,127325.1,2025-09-21
4432,Shannon Stokes,91516.08,2025-01-16
4433,Andrea Garcia,76997.93,2025-07-27
4434,Victor Brady,148212.21,2025-06-20
4435,April Brown,65851.5,2025-08-14
4436,Alexandra Miranda,102184.16,2025-03-25
4437,Tina Nguyen,59712.28,2025-09-30
4438,Michael Newman,93519.2,2025-09-14
4439,Elizabeth Bush,146152.94,2025-03-06
4440,Melanie Montoya,109006.51,2025-06-20
4441,Erin Davis,149171.48,2024-10-13
4442,Annette Barker,131532.78,2025-02-03
4443,Justin Miller,130057.78,2024-11-07
4444,Michael Cooley,148286.5,2025-05-02
4445,Jennifer Herrera,85151.12,2025-07-02
4446,Ann Hicks,54421.04,2024-12-15
4447,William Miller,133639.14,2025-03-25
4448,Linda Hernandez,94162.57,2024-10-12
4449,Sarah Tucker,141874.65,2025-01-13
4450,Jason Hendricks,111984.02,2025-01-25
4451,Susan Ruiz,34243.93,2025-03-17
4452,Nancy West,82474.74,2025-03-11
4453,Briana Jones,124438.21,2024-10-23
4454,Karen Garcia,72951.19,2025-05-03
4455,Kimberly Blake,121560.69,2025-06-17
4456,Eric White,61412.55,2025-04-13
4457,Gabrielle Lin,36323.38,2024-11-02
4458,Sandra Navarro,53844.7,2025-07-05
4459,Melissa Powers,115785.82,2025-09-21
4460,Taylor Johnston,70674.82,2024-11-09
4461,Lindsey Lewis,101493.31,2024-12-05
4462,Raymond Phillips,62449.25,2025-03-03
4463,Sharon Hamilton,111800.73,2024-11-21
4464,Micheal Allen,114992.82,2025-03-18
4465,Wanda Brown,36736.38,2025-04-14
4466,Kevin Davis,70921.08,2025-02-17
4467,Cassandra Gross,70197.15,2025-09-16
4468,Zachary Wilkinson,75560.57,2024-10-12
4469,Dana Collins,127149.16,2025-02-14
4470,Tracy Mcdonald,118890.54,2025-06-06
4471,Thomas Allen,123037.3,2025-03-12
4472,Tina Ramirez,78906.87,2025-04-16
4473,Briana Lowery,114379.01,2025-09-11
4474,Timothy Stafford,67245.48,2025-08-02
4475,Douglas Mills,76734.81,2025-04-01
4476,Alyssa Bullock,104474.2,2024-10-14
4477,William Ramirez,57073.29,2024-11-02
4478,Travis Hoover,47282.25,2024-10-25
4479,Eric Stewart,107227.94,2025-04-01
4480,Denise Moreno,118022.85,2025-08-30
4481,Christopher Montgomery,133997.31,2025-02-14
4482,Ashley Nicholson,67813.97,2025-06-21
4483,Savannah Hall,139295.12,2025-08-05
4484,Leslie Cox,129595.59,2025-08-20
4485,Alexander Ford,75659.72,2025-06-26
4486,John Benson,34815.69,2025-03-18
4487,Angela Stewart,147445.85,2025-09-07
4488,Andrea Pugh,70160.73,2024-12-02
4489,Kristina Guzman MD,49631.08,2025-04-07
4490,Emily Brown,139433.69,2025-05-11
4491,Jason Simmons,123413.34,2025-02-27
4492,Laura Richards,129976.84,2025-08-31
4493,Ronald Perez,34947.58,2025-07-26
4494,Amanda Gonzalez,40579.54,2025-08-29
4495,Nathaniel Sanchez,70237.68,2025-05-23
4496,Kristy Moses,79732.67,2024-11-17
4497,Adriana Davila,84743.79,2025-05-21
4498,Kristin Cain,39070.78,2025-07-29
4499,Beth Smith,129314.38,2025-06-05
4500,Pamela Mcdonald,77432.84,2024-11-19
4501,Troy Phillips DDS,73018.23,2025-07-17
4502,Alex Stafford,91632.59,2025-03-04
4503,Sally Rice,47020.08,2025-06-08
4504,Jessica Smith,141884.01,2025-06-12
4505,Amanda Williams,132555.95,2025-07-07
4506,Daniel Bell,41441.76,2025-07-27
4507,William Novak,129193.69,2025-02-19
4508,Mercedes Kim,89038.99,2025-06-24
4509,Cynthia Jackson,63211.33,2025-04-11
4510,Megan Mann,115819.36,2025-04-30
4511,Kimberly Tyler,95276.89,2025-05-24
4512,Timothy Burns,116418.05,2024-12-06
4513,Justin Moody,36018.53,2025-04-04
4514,Mary Hogan,149038.61,2024-12-02
4515,Teresa Dixon,117282.95,2025-04-04
4516,Diana Clark,58440.78,2025-08-17
4517,Jeffrey Wagner,143608.62,2025-09-16
4518,Marie Hansen,34763.43,2025-06-06
4519,Ashley Lawrence,44589.93,2024-12-31
4520,Leslie Schaefer,32935.54,2025-08-23
4521,Victoria Hendrix,73617.88,2024-11-27
4522,Jacob Ellis,117980.78,2025-02-15
4523,Brian Payne,55876.03,2024-12-15
4524,Jacqueline Matthews,88867.21,2025-04-25
4525,Randy Holloway,119377.41,2024-12-22
4526,Cassandra Pace,88634.57,2024-10-12
4527,Stephanie Baker,58658.63,2025-07-08
4528,Jennifer Lawrence,73117.33,2025-08-05
4529,Kiara Jenkins,137143.53,2025-09-26
4530,Christopher York,73398.71,2024-12-27
4531,Kevin Davis,53555.85,2025-07-24
4532,Evelyn Harris,95604.26,2025-01-15
4533,Matthew Zamora,71114.93,2025-02-10
4534,Abigail Lyons,58992.88,2025-01-30
4535,Robert Austin,111354.94,2025-03-09
4536,Alan May,80996.46,2024-12-13
4537,Jeremy Mcgee,113111.63,2025-02-15
4538,Michael Diaz,38232.55,2025-05-13
4539,Mark Nichols,95974.73,2025-04-22
4540,Danielle Stone,118454.64,2025-09-22
4541,Courtney Reyes,42250.31,2025-09-24
4542,Brittany Ross,146255.39,2025-07-15
4543,Miss Angela Miranda,146058.51,2025-07-20
4544,John Fernandez,110326.11,2025-05-12
4545,Jeffrey Flynn II,105185.99,2024-11-02
4546,Kimberly Underwood,50659.21,2025-06-28
4547,Jermaine Torres,84863.34,2025-04-24
4548,Shannon Mathews,97074.93,2025-02-18
4549,Nicole Oneal,112209.65,2025-04-29
4550,Brian Hines,64862.0,2025-03-18
4551,Dr. Stephen Lin,110430.69,2024-11-07
4552,Norman Garcia,30162.54,2025-06-17
4553,Jonathan Graham,90767.21,2025-01-07
4554,Sheila Taylor,85992.63,2025-01-17
4555,Taylor Morgan,145522.27,2024-11-02
4556,Nathaniel Harmon,118043.63,2025-06-10
4557,Janice Porter,110415.58,2024-12-29
4558,Jennifer Parsons,116236.34,2025-01-12
4559,David Freeman,130148.43,2025-05-10
4560,Amy Johnson,46053.7,2025-02-19
4561,James Sosa,37720.73,2025-08-30
4562,Sean Charles,118576.86,2024-11-22
4563,Michael Ray,116478.73,2025-06-29
4564,Brian Duran,36125.69,2025-02-15
4565,Michael Fernandez,70719.24,2025-09-15
4566,Jennifer Lang,101169.45,2025-10-05
4567,Sydney Carroll,147024.0,2025-03-19
4568,Karen Powers,123366.8,2024-11-24
4569,Scott Blair,115116.63,2025-08-10
4570,Travis Pope,92608.01,2025-02-15
4571,Kimberly Arnold,95796.77,2025-04-02
4572,Stacy Bennett,93912.7,2024-11-21
4573,Edward Harper,125551.37,2025-06-15
4574,Amy Moore,31232.26,2025-09-17
4575,Stephanie Lee,117018.07,2025-01-11
4576,Samantha Brennan,36715.98,2025-01-06
4577,Ashley Olson,135854.71,2025-08-21
4578,Mrs. Lisa Bolton DDS,109200.42,2025-09-11
4579,Thomas Middleton,62319.78,2025-08-13
4580,Kevin Proctor,94072.95,2025-03-28
4581,Denise Bolton,30304.28,2025-07-04
4582,Richard Hanson,139264.72,2025-08-29
4583,Andrea Wilkinson,134998.44,2024-10-12
4584,Karen Olson,101504.77,2025-03-13
4585,Christopher Roberts,67259.63,2025-08-19
4586,Mario Gonzalez,94136.74,2024-11-17
4587,James Williams,61486.81,2025-04-09
4588,Heather Price,54759.56,2025-04-02
4589,Amber Gonzalez,138337.19,2025-02-11
4590,Natalie Robles,116925.68,2025-08-21
4591,Pamela Dillon,145210.08,2025-07-12
4592,Gloria Murphy,35920.1,2025-08-05
4593,Jennifer Murphy,53527.67,2025-03-10
4594,Andrew Joseph,84720.37,2025-05-17
4595,Traci Thornton,71094.98,2024-10-18
4596,Rebecca Yang,62803.8,2025-08-29
4597,Dr. William Cameron,39874.5,2025-09-12
4598,Lee Huerta,61429.34,2025-06-01
4599,Christopher Rodriguez,132871.04,2025-07-29
4600,Donna Williams,98453.69,2025-08-16
4601,Louis Chen,112285.71,2024-12-20
4602,Amanda Davis,91585.59,2025-05-30
4603,Laura Griffith,136144.91,2025-01-12
4604,Mary Hensley,32896.0,2025-04-20
4605,Andrea Hill,60062.7,2025-09-10
4606,Natalie Davis,117622.35,2025-09-08
4607,Katherine Cooper,115312.11,2025-04-20
4608,Jill Jackson,123558.14,2025-05-21
4609,Jennifer Ellis,35911.05,2025-01-12
4610,Nathaniel Arnold,107465.07,2025-09-09
4611,Kelsey Graves,89116.64,2025-05-18
4612,Paul Nelson,87059.75,2024-12-31
4613,Joseph Baker,130451.55,2025-04-05
4614,Karen Duncan,125302.95,2025-01-30
4615,Robert Rojas,122433.61,2025-01-19
4616,Brandi Palmer,139740.82,2025-08-10
4617,Andrew Rodriguez,60673.83,2024-12-21
4618,William Owen,133261.76,2025-06-12
4619,Alejandra Browning,125707.03,2025-07-02
4620,Jerry Waters,138094.95,2025-06-04
4621,Samantha Preston,96703.93,2025-03-23
4622,Alexandria Arias,67287.25,2025-03-06
4623,Alan Moss,68269.59,2024-11-14
4624,Harold Gordon,131154.63,2025-04-13
4625,Emma Holland,111840.24,2025-05-12
4626,Charles Mcpherson,89688.09,2025-01-18
4627,Nicholas Myers,58387.25,2025-01-10
4628,Gilbert Hopkins,56815.99,2025-06-25
4629,Paul Gardner,55877.65,2025-09-30
4630,Amanda Williams,75480.84,2025-06-22
4631,Deborah Edwards,39636.3,2024-11-10
4632,Kimberly Grant,139692.7,2025-10-01
4633,Mary Vasquez,131853.94,2024-12-27
4634,David Mills,34523.77,2025-02-11
4635,Samuel Burns,130270.87,2025-03-21
4636,Gregory Marshall,121471.69,2025-08-11
4637,Christina Weaver,127295.7,2025-09-13
4638,Mark Schmidt,94866.04,2025-06-29
4639,Anthony Novak,113534.57,2025-06-15
4640,Leslie Mitchell,57988.85,2025-05-18
4641,Carol Smith,133173.61,2025-09-05
4642,Jessica Rogers,88998.13,2025-08-29
4643,Alexandria Bell,34736.85,2025-07-26
4644,Shawn Jackson,126923.87,2025-05-06
4645,Bryan King,50853.78,2025-09-17
4646,Emma Thomas,108484.0,2025-07-09
4647,Denise Harris,112113.23,2024-11-30
4648,Kelly Hensley,147453.98,2025-06-15
4649,Joshua Riley,125169.25,2025-09-19
4650,Patricia Lewis,90168.1,2025-10-03
4651,Karen Fuller,87080.82,2024-12-08
4652,Lisa Hall,48525.43,2025-04-05
4653,Daniel Martin,58031.48,2025-08-01
4654,Laurie Campbell,74477.04,2024-11-01
4655,Susan Boone,94100.1,2025-09-26
4656,Patricia Allen,138241.62,2025-04-15
4657,Kimberly Shannon,46005.8,2025-03-03
4658,Taylor Gregory,50930.8,2025-01-28
4659,Christina Torres,106584.72,2024-10-17
4660,Donald Cohen,90662.78,2025-07-09
4661,Zachary Hines,78145.89,2025-01-27
4662,David Ward,116660.46,2025-04-14
4663,George Villanueva,32208.08,2025-06-09
4664,Jeremy Duffy,47217.77,2025-04-29
4665,Lori White,145549.0,2025-06-08
4666,Beverly Byrd,68385.3,2024-11-08
4667,Kevin Mccoy,137291.24,2025-06-17
4668,Todd Smith,59687.76,2024-12-18
4669,Charles Mitchell,131946.06,2025-01-17
4670,Daniel Taylor,134738.57,2025-09-05
4671,Evan Fernandez,101680.33,2024-10-25
4672,Theresa Schultz,128118.48,2025-08-27
4673,Robert Howell,95715.04,2024-12-09
4674,Dr. Douglas Clark,101850.45,2025-09-30
4675,Mark Walters,32365.29,2025-05-04
4676,Bridget Sheppard,41853.02,2024-10-28
4677,Jerome Moore,124378.32,2025-07-24
4678,Brooke Michael,109151.4,2025-05-20
4679,Robert May DDS,36513.09,2025-07-18
4680,Michael Lee,33341.9,2025-05-23
4681,Olivia Riley,110740.63,2025-07-18
4682,Julie Silva,98292.19,2024-10-27
4683,Christian Lucas,31100.22,2025-08-27
4684,Matthew Tran,144354.73,2024-12-18
4685,Kimberly Johnston,73507.95,2025-07-28
4686,Richard Harper,131850.71,2025-07-22
4687,Kathleen Cooper,80868.19,2025-03-26
4688,Robert Howard,119961.03,2025-07-30
4689,Jessica Velez,83204.63,2025-02-23
4690,Denise Young,30415.05,2025-02-22
4691,Trevor Lee,135852.84,2025-09-20
4692,Carlos Mora,94415.0,2025-10-03
4693,Carl Smith,140215.12,2025-01-01
4694,Jason Williams,46920.19,2025-04-16
4695,Sara Becker,97082.2,2025-04-08
4696,Amanda Wilson,90616.05,2025-08-25
4697,Jerome James,149480.01,2024-10-19
4698,Michael Ali,123554.92,2024-12-11
4699,Roy Green,75472.5,2025-01-25
4700,Tiffany Rivas,42582.83,2025-05-01
4701,James Davis,124802.68,2025-01-27
4702,Christina Johnson,121146.22,2025-06-27
4703,Jason Jordan,88478.09,2025-02-02
4704,Courtney Rush,84073.0,2025-02-15
4705,Christopher Castillo,54899.99,2025-07-25
4706,Henry Price,98604.9,2025-01-14
4707,Joseph Myers,111536.68,2025-07-25
4708,Michael Collins,78786.03,2024-10-27
4709,Courtney Ramirez,72511.71,2025-08-24
4710,David Jones,129380.45,2025-05-17
4711,Diane Vega,63379.63,2025-06-28
4712,Jessica Barrett,67120.38,2025-04-01
4713,Karen Lawrence,107407.87,2025-01-14
4714,Rachel Hughes,81881.84,2025-01-16
4715,Melissa Stark,143506.9,2025-08-14
4716,Amber Summers,81374.46,2025-03-30
4717,Joshua Preston,134686.9,2025-03-27
4718,Richard Brewer,58276.84,2024-12-26
4719,Jason Chan,36950.18,2024-10-14
4720,Felicia Benitez,147347.83,2025-10-10
4721,Sarah Rogers,73840.91,2025-04-24
4722,Maria Garcia,82194.5,2025-07-29
4723,David Strickland,111553.09,2024-11-26
4724,Carolyn Nichols,41714.98,2025-02-01
4725,Joseph Marquez,143106.81,2025-03-22
4726,Jennifer Phillips,66871.46,2025-05-07
4727,Teresa Grimes,56620.41,2025-06-05
4728,Crystal Jones,47797.91,2025-02-24
4729,Danielle Lee,86332.58,2025-08-10
4730,Cynthia Waters MD,81135.87,2025-03-03
4731,Dawn Brown,115182.91,2025-10-10
4732,Paul Bowman,100121.61,2025-02-28
4733,Dr. Christopher Pratt MD,45645.3,2025-01-08
4734,Eric Snow,77820.46,2025-04-04
4735,Vanessa Ramirez,45345.02,2024-12-02
4736,Angela Henry,139068.03,2025-03-10
4737,Ashley Lopez,67658.26,2025-03-07
4738,Ashley Reyes,65903.72,2025-04-23
4739,Natalie Burke,57329.09,2024-12-23
4740,Greg Harper,104478.01,2024-10-22
4741,Dawn White,57724.29,2025-04-16
4742,Lindsay Stevens,149922.56,2024-11-17
4743,Angela Johnson,126087.71,2025-01-31
4744,Kayla Schneider,118600.91,2025-03-19
4745,Joshua Cox,102220.18,2025-09-15
4746,Amanda Estrada,68061.93,2024-10-23
4747,Jon Arnold,84956.05,2024-11-08
4748,Thomas Valencia,65290.24,2025-01-28
4749,Alejandra Ball,149035.69,2025-07-25
4750,James Anderson,56382.09,2024-11-30
4751,Paul Chandler,39813.27,2025-04-12
4752,Juan Rogers,113332.47,2025-06-04
4753,Adam Choi,106133.59,2024-12-06
4754,Anna Thompson,128661.36,2025-08-07
4755,Mary Payne,89731.6,2025-09-15
4756,Amy Rosario,149944.8,2025-07-18
4757,Adam White,93027.53,2025-06-22
4758,Shelby Lambert,81921.68,2024-12-14
4759,Bernard Wright,146859.54,2025-07-22
4760,Elizabeth Murphy,57595.43,2025-05-27
4761,Wanda Roberts MD,133527.26,2024-12-02
4762,Ryan Wells,60853.66,2025-05-28
4763,Lance Bryant,86004.74,2024-12-21
4764,Richard Smith,90305.63,2025-03-03
4765,Tina Hernandez,140280.01,2025-02-05
4766,Mark Garcia,107363.08,2025-05-13
4767,Destiny Hatfield,59528.99,2025-04-01
4768,Marco Conley,55349.99,2025-01-31
4769,Ashley Rhodes,94878.31,2025-07-11
4770,Annette Clark,141576.0,2025-03-15
4771,Kevin Crawford,120917.04,2024-11-17
4772,Katherine Simmons,39526.49,2025-06-07
4773,Jasmine Petty,132077.96,2025-03-23
4774,Anthony Bates,54515.83,2025-03-23
4775,Elaine Johnson,64145.5,2025-01-25
4776,Kenneth Meyer,118267.66,2025-01-06
4777,Aaron Moss,66834.14,2024-12-20
4778,Dawn Mckinney,98174.28,2025-06-17
4779,Hayley Moyer,50696.06,2024-10-12
4780,Rita Bailey,38630.9,2025-07-07
4781,Aaron Roy,126018.73,2024-11-01
4782,Dustin Mcdonald,113879.64,2025-09-21
4783,Ryan Blackwell,71109.25,2025-02-03
4784,Cody Stewart,50144.6,2025-02-01
4785,Mary Lynch,64006.61,2025-05-28
4786,Melinda Wilson,119816.94,2025-04-23
4787,Debra Walker,103050.43,2025-09-02
4788,Shannon Walsh,122924.87,2025-04-22
4789,Ryan Houston,138028.06,2025-10-08
4790,James Edwards,88144.03,2025-08-11
4791,John Parker,109546.84,2025-02-24
4792,Robert Griffin,66822.32,2025-02-02
4793,Jason Pugh,145283.68,2025-03-27
4794,Travis Green,33229.69,2025-03-30
4795,Rachel Lee,142160.05,2025-02-04
4796,Yvonne Pearson,98524.03,2025-09-02
4797,Wendy Barton,113659.81,2025-01-21
4798,Cameron Gomez,31399.02,2024-11-06
4799,Mark Martin,75502.86,2025-07-20
4800,Rhonda Ruiz,88577.01,2024-10-28
4801,Elizabeth Bass,104889.45,2025-01-02
4802,Tina Kelley,64966.83,2025-05-15
4803,Heather Phillips,55136.78,2025-07-24
4804,Sarah Cohen,70331.62,2025-08-01
4805,Brian Hopkins,115412.05,2025-10-11
4806,Jonathan James,83164.08,2025-02-16
4807,Joanne Vasquez,35551.98,2025-06-01
4808,Jesus King,138535.28,2024-11-12
4809,Laura Lutz,59547.36,2025-05-12
4810,Miranda Gomez,30918.75,2025-02-16
4811,Roberto Schultz,59580.24,2024-11-17
4812,Robin Crosby,40994.81,2024-11-20
4813,Jamie Brown,81864.13,2025-09-10
4814,Joshua Terry,36559.17,2025-04-29
4815,Matthew Tucker,148128.99,2025-07-19
4816,David Mitchell,36936.3,2024-11-22
4817,Tiffany Duffy,39535.93,2024-11-18
4818,Barbara Johnston,56770.82,2024-11-20
4819,Morgan Sutton,45720.3,2025-03-27
4820,Adam Taylor,39604.78,2025-01-01
4821,Diana Bell,139018.57,2025-07-08
4822,Brittany Anderson,34629.82,2025-04-07
4823,Mrs. Elizabeth Mendoza,141429.32,2024-11-09
4824,Jonathan Tate,120271.64,2025-08-17
4825,Shawn Lee,139617.72,2025-04-21
4826,Jeremy Montgomery,57431.93,2025-10-04
4827,Terry King,121015.15,2025-03-30
4828,Emily Carter,56032.11,2025-08-24
4829,Heather Murphy,104253.44,2025-05-19
4830,Sandra Levy,89790.92,2024-11-21
4831,Tyler Morris,106357.42,2025-04-22
4832,Joshua James,124667.86,2025-08-05
4833,Michael Hahn,59301.69,2025-09-16
4834,David Lopez,131495.98,2024-11-09
4835,Meagan Jones,87361.96,2025-08-03
4836,Sierra Harmon,55013.13,2025-04-19
4837,Tina Ross,108606.16,2025-01-01
4838,Jason Green,67371.41,2025-03-23
4839,Sherri Oneal,82132.19,2024-11-21
4840,Sara Burch,100231.57,2025-07-06
4841,Angela Bray,103523.16,2025-07-08
4842,Christopher Mann,119160.9,2024-12-02
4843,Joshua Huber,82606.99,2025-02-25
4844,Dorothy Jones,81649.15,2025-04-25
4845,Jonathan Nielsen,53718.55,2025-05-04
4846,Jesse Cunningham,116987.15,2024-11-23
4847,Scott Holloway,73433.53,2025-04-27
4848,Mary Stewart,87385.48,2025-08-23
4849,Carol Collins,90194.42,2024-12-16
4850,David Murphy,94453.58,2025-01-06
4851,Karla Cox,110904.07,2025-10-10
4852,Reginald Brown,93859.4,2024-11-20
4853,April Hernandez,41389.76,2025-08-27
4854,Kyle Luna,126190.78,2025-08-05
4855,Donald Massey,43468.69,2025-07-06
4856,Caroline Hanson,73589.67,2025-08-24
4857,Carlos Johnson,108839.45,2024-10-20
4858,Yvette Hogan PhD,124201.11,2024-12-17
4859,Monica Roman,39836.18,2025-02-10
4860,Morgan Gonzalez,115514.45,2025-06-17
4861,Juan White,95945.86,2025-09-26
4862,Dana Osborne,137571.33,2025-03-21
4863,Mr. Ronald Forbes,112288.68,2025-03-13
4864,Amber Weeks,99302.12,2025-05-17
4865,Keith Wilson,113379.7,2025-02-05
4866,Sean Huynh,134322.86,2025-01-30
4867,Sheryl Merritt,33558.38,2024-12-26
4868,Stephanie Carter,34757.57,2025-08-28
4869,Stacey Ray,58762.12,2025-02-20
4870,Michelle Brewer,145715.78,2025-04-09
4871,Ruth Collins,74025.01,2025-09-29
4872,Kimberly Jones,104988.76,2025-07-29
4873,Michelle Turner,115091.35,2025-04-05
4874,Dana Kramer,48455.15,2025-09-27
4875,Alisha Nunez,81082.01,2025-05-19
4876,Jill Scott,142278.07,2025-09-27
4877,Justin Hopkins,96675.57,2024-10-23
4878,Nicholas Lee,47998.19,2024-12-24
4879,Billy Peterson,97208.57,2024-11-01
4880,Janet Swanson,116155.34,2025-04-21
4881,William Reilly,38792.36,2025-05-25
4882,Sheri Thomas,50108.14,2025-07-30
4883,William Rivera,124254.93,2025-03-07
4884,Brooke Kelly,100691.28,2024-12-10
4885,Christina Taylor,99228.94,2025-04-28
4886,Daniel White,83256.73,2025-05-06
4887,Sarah Mcclain,135152.49,2025-07-20
4888,Erica Ramirez,148108.23,2025-05-13
4889,Maria Walker,136126.39,2024-12-19
4890,Cynthia Taylor,109775.1,2025-06-03
4891,Troy Evans,101408.16,2025-09-28
4892,David Stewart,112880.74,2025-09-12
4893,Megan Burton,101387.79,2024-10-31
4894,Breanna Zamora,52537.53,2025-03-07
4895,Bruce Jackson,134249.21,2025-03-19
4896,Anthony Clark,37036.34,2025-03-24
4897,Dawn Lopez,55935.43,2025-10-06
4898,Jessica Orozco,149774.52,2024-10-27
4899,Joseph Jackson,112840.19,2025-01-12
4900,Crystal Davis DVM,95335.22,2025-05-20
4901,Heather Smith,65154.59,2025-05-27
4902,Jim Bennett,74299.9,2025-08-11
4903,Jennifer Livingston,129313.31,2025-07-31
4904,Emma Watts,131333.96,2025-09-22
4905,Sheryl Randall,69440.35,2024-11-06
4906,Nathan Cruz,114793.31,2025-04-18
4907,Kyle Young,113137.73,2025-06-07
4908,Ashley Simpson,87446.16,2025-03-16
4909,Christopher Johnson,106989.46,2025-08-10
4910,Mr. Jeffery Davis,139534.44,2025-03-28
4911,Dr. Jordan Moore,52352.24,2025-04-13
4912,Caitlyn Rogers,78224.6,2025-06-14
4913,Nicole English,73109.93,2025-06-11
4914,John Barnes,95396.19,2025-05-31
4915,Justin Johnson,124395.99,2025-04-08
4916,Brandon Johnson,41548.74,2025-07-28
4917,George Harrison,122877.9,2025-07-23
4918,Jennifer Fleming,104675.2,2025-03-10
4919,Tammy Jacobs,145908.77,2025-04-14
4920,Robert Boyd,34350.56,2024-11-16
4921,Jason Thomas,99976.59,2025-04-06
4922,Jason Williams,69086.19,2024-10-19
4923,Charles Powell,98018.37,2025-10-08
4924,Jordan Walker,49856.61,2025-02-05
4925,Crystal Thomas,50045.4,2025-05-23
