empid,name,salary,salary_date
4990,Joshua Hamilton,130958.91,2025-01-10
4991,Victoria Martin,88713.29,2025-04-12
4992,Jose Martin,32583.75,2025-06-15
4993,Alyssa Cox,113663.93,2025-07-16
4994,Michael Rivers,85274.91,2025-03-10
4995,Maureen Garcia,35643.66,2025-03-31
4996,Laura Hendricks DDS,95053.57,2024-11-09
4997,Jessica Gilbert,105553.35,2024-10-15
4998,Jacob Nelson,131514.57,2025-06-06
4999,Tara Ross DVM,38340.61,2025-08-15
5000,Scott Miller,54781.21,2024-10-27
5001,Lauren Hull,62735.35,2025-08-20
5002,Shane Reyes,148424.33,2025-02-06
5003,Benjamin Blankenship,144402.8,2024-10-29
5004,Amber Cunningham,110441.9,2024-12-06
5005,Kelly Berry,101876.09,2024-10-13
5006,Linda Davies,145067.39,2025-09-11
5007,Teresa Reynolds,77533.12,2025-02-19
5008,Tanner Coleman,58240.96,2025-08-24
5009,Mr. Ricardo Meadows,59696.43,2024-10-21
5010,Tiffany Lewis,122002.79,2024-10-31
5011,Katie Simmons,149028.16,2025-08-29
5012,Stephanie Shah,117098.91,2025-09-01
5013,Shawn Adams,149819.41,2025-05-24
5014,Jessica Johnson,96205.75,2025-05-12
5015,James Wright,57861.55,2025-08-08
5016,Anthony Lynn,101672.4,2024-10-15
5017,Tami Thomas,138659.75,2025-03-09
5018,Andrew Castillo,126504.42,2025-07-16
5019,Manuel Wallace,33056.8,2025-01-06
5020,Susan Rivera,139548.38,2024-11-07
5021,Amanda Carter,145535.81,2025-02-25
5022,Carrie Mills,101736.51,2025-03-06
5023,Melinda Beasley,55455.91,2024-10-26
5024,Teresa Romero,146672.88,2025-05-26
5025,Kathleen Crawford,129328.93,2025-04-18
5026,Karen Larson,85769.24,2025-05-31
5027,Justin Baxter,149301.12,2025-09-28
5028,John Walker,141787.39,2025-06-07
5029,David Vance,86044.16,2025-05-01
5030,Brent Perez,125428.28,2025-06-18
5031,Daisy Martinez,38543.29,2024-10-27
5032,Robert Morton,94865.46,2025-09-24
5033,Jason Vasquez,33094.07,2025-03-05
5034,James Mckinney,147188.6,2025-06-04
5035,Thomas Hebert,51276.61,2025-04-26
5036,Kathy Kennedy,95757.01,2024-11-25
5037,Mary Brown,57250.34,2025-01-11
5038,Christopher Bailey,132692.1,2025-09-22
5039,Mary Levy,38448.06,2025-05-01
5040,Donna Goodman,63204.72,2025-01-26
5041,Anne Murray,123006.99,2025-04-05
5042,Gregory Sanchez,39576.64,2025-08-21
5043,Antonio Salazar,100159.17,2024-10-14
5044,Cameron Henderson,144333.68,2025-10-05
5045,Richard Novak,119037.59,2025-07-18
5046,Jason Weber,143020.74,2025-03-23
5047,Brian Kline,84419.53,2025-05-11
5048,Chelsea Cohen,80927.16,2025-10-04
5049,Thomas Hickman,33698.8,2025-03-05
5050,Ian Merritt,34170.81,2024-11-19
5051,Lisa Hamilton,65006.95,2025-05-13
5052,Anthony Clark,66460.78,2024-11-18
5053,Shelby Hamilton,50372.9,2025-09-15
5054,Kimberly Sanders,68072.55,2024-11-03
5055,Mrs. Tiffany Ward,110744.37,2025-05-23
5056,Hector Shaffer,68403.31,2025-02-19
5057,Rebecca Wood,53513.12,2025-03-30
5058,Angela Chapman,121117.43,2025-09-25
5059,Brian Taylor,49793.32,2025-01-03
5060,Edward Yu,75209.94,2024-12-10
5061,Anna Brooks,115054.16,2024-10-17
5062,Leah Estrada,51046.47,2024-11-17
5063,Stephen Mason,106640.02,2025-01-04
5064,Katrina Wyatt,116380.96,2025-05-19
5065,David Jacobs,40487.87,2025-05-10
5066,Marisa Craig,139290.27,2025-09-14
5067,David Kelley,35639.65,2025-02-07
5068,Stephen Hoffman,82630.47,2025-02-22
5069,Jade Villarreal,54343.02,2025-04-15
5070,Robert Carter,105368.92,2025-01-02
5071,Amanda Davis,85100.58,2025-01-27
5072,Justin Kim,136140.74,2025-02-07
5073,Justin Simon,111354.94,2025-08-14
5074,Mrs. Tara Schultz,55970.48,2025-10-11
5075,Jeremy Farley,50865.36,2024-12-21
5076,Jessica Arellano,66834.49,2025-06-13
5077,Sarah White,123161.4,2025-09-07
5078,David Pollard,115689.7,2025-01-17
5079,Elizabeth Meyers,73226.12,2024-12-31
5080,Shelby Taylor,117378.12,2025-05-31
5081,Jessica Patel,47707.25,2025-04-20
5082,Tamara Herrera,140930.76,2025-05-18
5083,Brandon Weeks,111124.53,2025-03-31
5084,Matthew Clay,40063.65,2025-08-23
5085,Kathryn Jones,70268.7,2025-10-04
5086,Tyler Cain IV,100074.48,2024-11-02
5087,Rachel Alvarez,125950.46,2025-04-14
5088,Tiffany Oconnor,38169.51,2025-07-14
5089,Matthew Mccoy,124426.47,2025-05-06
5090,Edward Gonzalez,72683.61,2025-05-01
5091,Joel Allen,128151.01,2025-05-12
5092,Carol Ritter,118039.43,2025-02-12
5093,Stephen Morris,97205.67,2025-01-31
5094,Kathleen Parrish,83182.27,2025-03-11
5095,Daniel Robertson,137214.45,2024-12-08
5096,Samantha White,64206.18,2025-09-28
5097,Pamela Wagner,88004.35,2024-12-19
5098,James Padilla,56964.47,2024-12-03
5099,Justin Gonzales,65076.81,2024-11-17
5100,Christopher Jennings,105432.43,2025-05-19
5101,James Cox,77455.69,2024-10-22
5102,Angela Hoffman,46943.66,2025-08-04
5103,Joshua Lewis,111561.38,2025-01-27
5104,Rebecca Reese,33670.67,2025-02-04
5105,Sara Ellis,133744.45,2025-06-30
5106,Dawn Wagner MD,42537.63,2025-09-02
5107,Lisa Robinson,63880.83,2025-08-27
5108,Gregory Rojas,90689.69,2025-07-06
5109,Steven Welch,108709.75,2025-10-06
5110,Jim Jones,89426.92,2024-11-23
5111,Tracy Jimenez,101484.69,2024-12-03
5112,Joyce Bates,50800.52,2025-08-16
5113,Megan Cox DDS,110088.68,2025-02-09
5114,Eric Powell,145981.27,2024-12-20
5115,Larry Mayo,108069.87,2025-04-20
5116,Joseph Black,61809.74,2024-10-28
5117,Douglas Young,95082.77,2025-09-30
5118,Charles Reyes,77692.88,2024-10-13
5119,Adam Reeves PhD,86444.5,2025-07-26
5120,Ronald Sanchez,48509.37,2025-01-05
5121,Jonathan Foster,56183.23,2025-06-02
5122,Molly Clay,56065.74,2024-11-20
5123,Fernando Martinez,38156.23,2024-10-17
5124,Shelby Gonzalez,37920.58,2025-05-23
5125,Daniel Friedman,52787.69,2024-10-31
5126,James Gonzalez,76209.97,2025-06-26
5127,Jane Smith,70864.48,2024-12-05
5128,Lindsay Vaughn,105415.29,2025-05-02
5129,Christopher Sherman,33618.23,2025-10-08
5130,Jennifer Dunn,136358.23,2025-04-12
5131,Jeffrey Simpson,43284.87,2025-01-14
5132,Tracy Dalton,105152.63,2025-03-10
5133,Janice Hill,115907.52,2025-07-19
5134,Rhonda Lewis,129174.78,2025-03-02
5135,Manuel Oconnor,54981.31,2024-10-14
5136,David Howe,76313.43,2025-01-01
5137,Kimberly Gordon,67975.45,2025-03-05
5138,Brian Phillips,81967.77,2025-02-25
5139,Jacqueline Clark,32114.47,2025-09-29
5140,Heather Lee,102796.36,2024-11-02
5141,Kimberly Gardner,37279.78,2025-03-25
5142,Thomas Roberts,31229.46,2024-10-19
5143,Tammy Perez,124983.42,2025-02-25
5144,Mark Santos,34678.6,2025-01-26
5145,Tyler Delgado,135293.32,2025-07-03
5146,Martin Romero III,52207.0,2025-01-15
5147,Andre Perez,139038.12,2025-04-12
5148,Janet Perez,84240.32,2025-08-06
5149,Jordan Maxwell,145451.47,2024-11-26
5150,Gabriel Garcia,48394.72,2025-06-29
5151,Allison Cruz,67065.35,2024-10-21
5152,Sherry Thompson,80051.46,2025-05-31
5153,Christopher Marsh,58297.39,2024-10-23
5154,James Hill,123033.75,2025-07-26
5155,Mary Brown,70242.99,2025-04-11
5156,Linda Hall,90090.29,2025-04-24
5157,Steven Haney,37674.79,2024-11-03
5158,Christy Mcdonald,129031.25,2024-12-26
5159,Michael Johnson,79416.62,2025-01-26
5160,Russell Myers,134543.7,2025-07-03
5161,Amanda Curry,80984.74,2024-10-24
5162,Deborah Wells,137469.27,2025-04-07
5163,Brenda Scott,126911.52,2025-01-29
5164,Shannon Munoz,74525.64,2025-01-02
5165,Jessica Cox,81741.83,2024-12-07
5166,Alexis Anderson,39744.87,2025-06-15
5167,Keith White,84944.4,2025-04-27
5168,Sandra Bradley,45849.61,2024-12-20
5169,Joseph Wu,127374.67,2024-10-26
5170,Joseph Harrell,60843.07,2025-09-14
5171,Katherine Stone,120664.82,2025-10-07
5172,Jacqueline Mitchell,138364.74,2025-06-11
5173,Rachel Foster,51536.62,2025-04-20
5174,James Marshall,133998.7,2025-04-26
5175,Kristen Thompson,119323.56,2025-06-25
5176,Robert Flores,126730.18,2025-09-10
5177,Angela Best,149619.18,2025-04-26
5178,Stacy Johnson,95682.95,2024-11-01
5179,Wendy Blanchard,58328.23,2025-01-12
5180,Johnathan Marks,149158.04,2025-08-04
5181,Ricky Spencer,69797.28,2024-12-14
5182,James Perkins,99944.97,2025-04-20
5183,Kimberly Salazar,48930.92,2025-08-24
5184,Emma Wolfe,60206.53,2025-07-01
5185,Mark Morales,42160.15,2025-09-29
5186,Amy Carter,106148.38,2025-01-03
5187,Barbara Foster,138579.93,2025-07-28
5188,Jaime Reyes,62133.65,2025-07-30
5189,Brooke Long,86008.81,2024-11-23
5190,Jessica Davis,142375.45,2024-11-15
5191,Dawn Wade,118901.73,2025-07-06
5192,Evelyn Smith,95985.8,2025-08-16
5193,Mrs. Tracy Jennings,64604.73,2025-10-11
5194,Dr. Zachary Berg,120712.11,2025-09-27
5195,Jessica Sweeney,49874.41,2025-06-06
5196,Tracy Smith,126220.6,2025-07-30
5197,Timothy Medina,149868.24,2025-03-18
5198,Anita George,80328.42,2025-05-15
5199,Joshua Johnson,114861.55,2025-06-26
5200,Jeremy Floyd,76619.88,2024-12-02
5201,John Mcdonald,41545.6,2025-01-31
5202,Nathan Fowler,45387.22,2025-03-12
5203,Meghan Krueger,112870.07,2025-08-28
5204,Gary Moore,142751.92,2025-05-05
5205,Douglas Rice,38306.9,2025-04-28
5206,Kevin Brock,47303.9,2025-02-09
5207,Melissa Sullivan,119747.36,2025-01-14
5208,Richard Dickerson,94087.99,2025-07-21
5209,Jose Moran,92426.1,2024-11-20
5210,Daniel Chen,119667.2,2024-12-17
5211,Jennifer Lambert,111622.49,2025-03-14
5212,Kevin Gould,149947.51,2025-03-05
5213,Ann Farmer,75740.6,2024-11-07
5214,Nancy Beasley,43481.35,2025-04-28
5215,Joanna Love,69661.57,2024-10-20
5216,Monique Wade,86989.0,2025-05-10
5217,Kathryn Wise,108413.44,2025-01-07
5218,Shawn Santana,89925.29,2025-02-25
5219,Tina Boone,147159.53,2025-03-14
5220,Courtney Burton,140604.36,2025-02-06
5221,Tracy Dominguez,137725.59,2025-02-01
5222,Shannon Parrish,143531.25,2025-02-14
5223,Hannah Parker,122432.2,2025-05-25
5224,Michael Mitchell,114192.1,2025-01-30
5225,Lindsey Christensen,52019.53,2025-02-15
5226,Wayne Lindsey,108030.88,2024-10-14
5227,Mr. Steven Harding,148948.05,2025-02-09
5228,Randy Hale,110290.59,2025-02-04
5229,Whitney Rivera,57548.67,2025-07-25
5230,Christopher Williams,59259.17,2025-05-10
5231,David Smith,34840.73,2025-01-16
5232,Mr. Kenneth Patel,109226.8,2024-11-27
5233,Lynn Howell,78948.89,2025-02-07
5234,Kara Hill,65201.07,2024-12-10
5235,Elizabeth Johnson,76367.87,2025-07-29
5236,Laura Sharp,107228.23,2025-03-20
5237,Amanda Love,77478.4,2025-07-07
5238,Joanna Hernandez,56976.95,2025-10-02
5239,Robert Jones,50537.45,2024-11-08
5240,Nicole Pope,115983.35,2025-08-19
5241,Thomas Dodson,49500.52,2024-12-19
5242,Robert James,113160.17,2024-12-01
5243,Laura Torres,58610.55,2024-11-27
5244,Emily Mora,61770.71,2025-02-19
5245,Donna Evans,128848.51,2025-06-08
5246,Andrew French,73165.41,2025-09-28
5247,Michael Blankenship,78291.8,2025-01-25
5248,Monique Reyes,66392.91,2025-07-21
5249,Mario Boyd,36352.12,2025-02-03
5250,Samantha Adams,124117.97,2025-05-17
5251,Michael Phillips,125465.65,2024-11-13
5252,Antonio Williams,106546.81,2024-11-03
5253,Chad Miller,99403.01,2025-08-01
5254,Nicholas Roberts,130907.78,2024-11-20
5255,Kelsey Chase,117799.79,2024-12-03
5256,Joel Wright,81831.85,2025-06-19
5257,Connie Cummings,135515.25,2024-10-27
5258,Justin Hanson,61956.92,2025-01-27
5259,Chad Smith,104147.89,2025-09-26
5260,Lori Day,106384.17,2025-08-25
5261,David Bird,55058.91,2025-01-04
5262,Dakota Trujillo,88994.3,2025-09-20
5263,Katie Thompson,137395.91,2025-06-22
5264,Steve Knight,43080.38,2025-04-10
5265,Daniel Boyle,97499.06,2025-06-10
5266,Lisa Lamb,115530.51,2025-02-23
5267,Christopher Sanchez,31135.67,2025-03-27
5268,Bethany Shaw,141386.86,2025-08-26
5269,Gregory Romero,54826.32,2025-09-27
5270,Dawn Owens,134418.16,2025-09-27
5271,Lisa Frank,81096.32,2025-02-06
5272,Margaret Griffin,129588.02,2025-09-03
5273,Samantha Marshall,64219.63,2025-07-19
5274,Emily Smith,106850.66,2025-09-20
5275,Cody Beard,115903.05,2025-02-17
5276,Justin Martin,58662.99,2025-04-12
5277,Julia Williams,88146.3,2025-06-15
5278,Kelly Miller,119914.11,2025-09-30
5279,Sara Lambert,87437.02,2024-12-11
5280,Rebecca Lynn,36331.97,2025-07-17
5281,Christopher Martin,88248.57,2025-01-15
5282,Brent Brown,66678.75,2025-01-25
5283,Jennifer Murphy,119563.82,2025-09-17
5284,Justin Gallegos,61371.13,2025-09-24
5285,Angela Black,112683.45,2025-06-20
5286,Tony Patel,107200.95,2025-01-04
5287,Laura Hull DDS,72814.52,2025-01-17
5288,Tammy Maldonado,112715.18,2025-09-03
5289,Jonathan Larson,37546.9,2025-07-18
5290,Vincent Villegas,124528.87,2024-12-31
5291,Carol Mora,31781.49,2025-06-06
5292,William Herring,69374.43,2025-02-27
5293,Travis Powers,109122.14,2024-12-04
5294,Kayla Lloyd,96613.53,2025-03-16
5295,Christina Bray,97821.02,2025-01-16
5296,James Gentry,143818.67,2025-05-08
5297,Stephanie Henderson,59309.61,2025-05-05
5298,Kaylee Carlson,38370.3,2025-10-03
5299,Karen Donovan,71384.6,2025-08-02
5300,Misty Miller,107952.93,2025-03-01
5301,Steven Richard,88836.73,2025-06-08
5302,Teresa Ho MD,97782.18,2025-02-10
5303,Melissa Boyer MD,81643.24,2025-03-30
5304,Valerie White,79880.89,2025-05-22
5305,Emily Barnes,148496.63,2024-11-09
5306,Zachary Mccann,77085.02,2025-02-25
5307,Jason Rose,123724.99,2025-01-13
5308,Alejandro Watson,35415.68,2024-11-12
5309,Sara Vasquez,82123.62,2025-04-08
5310,Denise Jones,139312.08,2024-12-29
5311,Richard Gutierrez,51540.37,2025-08-30
5312,Destiny Sanders,41805.55,2025-06-27
5313,Denise Reyes,79431.57,2024-12-14
5314,Samantha Gonzalez,126730.53,2025-03-29
5315,Vincent Arellano,132760.09,2024-11-08
5316,Patrick Lucas,81336.62,2025-04-02
5317,Jennifer Peterson,105888.75,2025-02-16
5318,Mark Boyd,37254.04,2024-12-24
5319,Alicia Price,133094.07,2025-08-29
5320,Raymond Beck,81180.0,2025-05-06
5321,Kirsten Black,138657.85,2025-08-31
5322,Daniel Edwards,135211.47,2025-07-28
5323,Diana Baker,96303.1,2025-09-13
5324,Michelle James,44450.7,2025-09-05
5325,Sierra Moreno,51497.56,2025-05-18
5326,James Lopez,141603.42,2025-04-23
5327,Chad Shaw,110155.6,2025-01-18
5328,Jean Mullins,83031.62,2025-03-12
5329,William Jones,55282.05,2025-09-21
5330,Chris Williams,47924.94,2025-07-03
5331,Hunter Griffith,30439.02,2025-08-16
5332,Melissa Rogers,30555.94,2025-04-29
5333,Holly Mccoy,138722.55,2024-12-31
5334,Nicholas Morrow,116576.47,2025-05-24
5335,Adam Combs,124873.21,2025-02-04
5336,Shannon Tran,115061.09,2025-01-23
5337,Ashley Russell,44618.26,2025-10-08
5338,Rachel Anderson,112832.27,2025-05-15
5339,Taylor Robertson,108975.15,2025-03-30
5340,Ms. Deborah Mitchell,127385.31,2025-05-17
5341,Sierra Contreras,130475.47,2025-08-21
5342,Holly Roberts,57199.73,2025-02-26
5343,Brittany Myers,129962.44,2025-04-05
5344,Melanie Arnold,126123.47,2025-04-14
5345,Christina Lewis,58847.34,2025-01-14
5346,James Hays,130144.75,2025-05-13
5347,Jeffrey Garcia,78864.47,2024-11-13
5348,Jeffrey Perkins,32386.85,2025-04-25
5349,Traci Richardson,99701.62,2025-06-16
5350,Laura Rodgers,124941.61,2024-12-31
5351,Sara Anderson,76085.83,2025-07-13
5352,Laura Cherry,41834.22,2025-09-17
5353,Alex Morton,34055.62,2025-04-07
5354,Miss Melanie Livingston,115524.54,2025-08-04
5355,Roger Jordan,63350.9,2025-07-01
5356,Lisa Dennis,124532.0,2025-03-09
5357,Steven Oconnell,119346.67,2024-11-02
5358,Angelica Tran,119278.13,2024-12-16
5359,Sharon Ross,82869.01,2025-07-19
5360,Frank Stewart,105608.37,2025-06-23
5361,Sara Doyle,124478.22,2024-11-01
5362,Nicholas Turner,73917.18,2025-02-24
5363,Erik Jordan,143387.62,2025-08-07
5364,Lori Kim,59472.78,2024-11-30
5365,Michael Mason,42389.93,2025-03-01
5366,Carol Wells,59344.07,2025-06-15
5367,James Jones,125008.64,2025-07-31
5368,Mr. James Ortiz,139747.85,2025-07-31
5369,Jordan Bowman,51146.77,2025-07-27
5370,Aaron Barber,81076.21,2025-07-29
5371,Mrs. Shannon Perry,128383.85,2025-03-31
5372,Angela Wheeler,57479.77,2025-07-29
5373,Kevin Smith,49931.17,2024-12-20
5374,Christine Blake,124415.69,2025-01-25
5375,Ariel Hill,149624.7,2025-06-05
5376,Valerie Garza,132788.02,2024-11-20
5377,Matthew Thornton,85336.62,2024-12-08
5378,David Young,132147.74,2025-04-23
5379,Linda Bates,61266.04,2025-04-26
5380,Ashley Sawyer,73908.21,2025-03-21
5381,Daniel Little,92298.89,2024-12-28
5382,Ashley Perry,134554.12,2025-10-03
5383,John Tran,81749.36,2025-09-21
5384,Raymond Holmes,44181.02,2025-07-22
5385,Michael Fletcher,101565.49,2024-11-12
5386,Julia Dixon,41743.29,2025-06-08
5387,Doris Walters,63824.79,2025-09-16
5388,Miss Ashlee Blair,48495.82,2025-01-09
5389,Heather Taylor,35090.9,2025-09-19
5390,Dylan Harding,69393.99,2024-12-24
5391,Douglas Wilkins,99346.64,2024-12-24
5392,William Lewis,112218.24,2024-11-26
5393,Angela Brown,79654.66,2025-08-09
5394,Ian Brown,68806.04,2024-11-03
5395,Brittany Phillips,42118.81,2025-05-21
5396,Robert Hunter,52916.83,2025-06-11
5397,Joshua Rogers,40439.54,2025-05-13
5398,Kimberly Johnson,113824.79,2025-08-16
5399,Debbie Sandoval,58281.34,2024-11-17
5400,John Mitchell,80297.77,2025-05-01
5401,Bradley Nguyen,116812.35,2025-03-30
5402,Nicholas Frank,44030.67,2025-08-25
5403,Gary Howard,137796.79,2025-04-04
5404,Dr. Erik Lee,85746.69,2025-08-04
5405,Dustin Dillon,76390.82,2025-08-15
5406,Juan Silva,126388.74,2025-05-12
5407,James Stanton,62298.93,2024-11-30
5408,Patrick Garza,103538.74,2025-09-02
5409,Brian Ali,115153.82,2024-11-22
5410,Olivia Collins,59437.75,2025-06-14
5411,Robert Jones,62970.69,2025-06-07
5412,Timothy Ray,33101.98,2025-07-01
5413,Dr. Danny Green,102368.96,2025-05-24
5414,Carolyn Wolf,40343.32,2025-01-27
5415,Kayla Hughes,134351.59,2025-04-21
5416,Jamie Lowe,45355.58,2024-11-02
5417,Tom Schwartz,37434.54,2025-03-14
5418,Jessica Ball,113454.44,2024-10-13
5419,Lauren Duke,134225.75,2025-09-16
5420,Tracy Higgins,82407.04,2025-03-10
5421,Sean Rodriguez,39031.79,2025-04-26
5422,Matthew Woods,61661.8,2025-08-21
5423,Mary Cunningham,128018.85,2025-09-19
5424,Marie Gomez,140447.59,2025-09-13
5425,Nicholas Barnett,96065.44,2025-06-02
5426,Shannon Jackson,106185.34,2024-11-22
5427,Joel Morrison,149326.43,2025-02-24
5428,Kelly Simpson,99258.68,2025-07-11
5429,Daniel Leon,95595.68,2025-09-29
5430,Carolyn Black,54072.22,2025-05-09
5431,Douglas Blevins,51180.96,2025-05-02
5432,Dr. Alexandra Watson,71888.76,2025-05-14
5433,John Barker,106079.71,2024-11-29
5434,Janice Martin,120742.83,2025-03-05
5435,Ryan Simon,102603.88,2025-02-02
5436,Thomas Palmer,35946.61,2025-09-30
5437,Carol Evans,92444.86,2025-02-19
5438,Lawrence Freeman MD,83833.57,2024-11-10
5439,Jeffrey Jones,58036.6,2025-06-21
5440,Hector Mullins,148931.04,2025-08-31
5441,Hunter Deleon,30314.77,2025-03-16
5442,Crystal Allen,69877.37,2025-10-05
5443,Annette Mejia,110586.82,2025-02-25
5444,David Santos,65860.99,2025-03-06
5445,Kyle Harris,71272.01,2025-07-08
5446,Brandon Anderson,33109.82,2024-11-25
5447,Eileen Young,82200.57,2025-09-12
5448,Joshua Knox,126880.02,2025-08-20
5449,Paula Sanders,115152.14,2025-09-24
5450,Kerri Campos MD,120811.34,2025-04-08
5451,Michael Reed,43346.2,2025-01-31
5452,Larry Colon,115105.61,2025-01-24
5453,Gary Mayo,46405.66,2024-12-23
5454,Tony Tran,70705.5,2025-03-22
5455,Sarah Reid,87278.32,2025-02-26
5456,Peggy Wheeler,39957.88,2024-11-04
5457,Danielle Montes,63119.81,2025-01-09
5458,Corey Schultz,109287.56,2025-07-26
5459,John Hensley,34895.37,2025-08-25
5460,Samantha Jacobson,136902.98,2025-09-24
5461,Elijah Burns,51248.52,2025-07-18
5462,Thomas Brewer,94051.26,2025-09-12
5463,Ivan Bradley,103476.54,2025-10-01
5464,Billy Jimenez,129848.86,2024-12-11
5465,Brandon Salas,125461.22,2025-05-21
5466,Suzanne Sparks,145027.42,2025-07-11
5467,Douglas Figueroa,101586.24,2024-10-24
5468,Zachary Henson,122179.48,2025-07-04
5469,Crystal Mcmahon,48166.58,2025-08-10
5470,Sophia Booth,80100.68,2025-07-27
5471,Nicole Anderson,53747.53,2025-10-07
5472,David Oliver,82428.25,2025-03-27
5473,Carly Fitzgerald,132381.62,2025-03-21
5474,Matthew Allen,45214.85,2025-05-24
5475,Todd Robinson,52596.91,2025-04-01
5476,Elizabeth Mcdonald,119118.27,2024-12-25
5477,Veronica Butler,42486.18,2025-01-27
5478,Susan Jimenez,34332.21,2024-12-02
5479,Kelli Ramirez,133373.77,2025-07-11
5480,Tiffany Davis,92115.25,2025-05-13
5481,Susan Williams,134917.66,2025-01-31
5482,Carl Rivas,76412.45,2025-05-23
5483,April Ramos,50227.07,2024-10-23
5484,Jeanette White,42304.49,2025-01-28
5485,Thomas Williams,132080.43,2025-01-05
5486,Phillip Miller,70013.8,2025-03-18
5487,Vincent Johnson,85884.5,2024-11-13
5488,Kevin Smith,138866.25,2025-02-27
5489,Sean Williams,94145.43,2025-05-18
5490,Timothy Brown,85093.38,2024-12-01
5491,Derek Watson,76137.97,2025-10-08
5492,Riley Cox,149280.62,2025-05-20
5493,Zachary Mckenzie,52728.14,2024-11-08
5494,Cole King,118795.3,2025-01-03
5495,George Vargas,125240.42,2024-12-17
5496,Karen Garcia,91239.99,2025-08-12
5497,Mary Allen,95319.78,2025-01-17
5498,Richard Jimenez,55391.43,2025-07-17
5499,Rebecca Douglas,60191.95,2024-10-31
5500,Bryan Nguyen,38650.43,2025-03-23
5501,Donald Hardy,67285.07,2025-09-22
5502,Edward Richards,132476.94,2025-01-25
5503,Mrs. Tiffany Clayton MD,66259.76,2025-03-17
5504,David Banks,122275.27,2025-06-09
5505,Carl Miller,62155.99,2025-01-17
5506,Timothy Savage,145275.03,2025-10-04
5507,Molly Warren,83179.45,2024-11-30
5508,Brianna Thomas,91544.97,2025-07-06
5509,Jerome Wong,62432.18,2025-03-06
5510,John Jackson,121660.21,2025-01-24
5511,Elizabeth Fuller,57087.96,2024-11-13
5512,John Davis Jr.,119709.82,2025-07-25
5513,Kelsey Haynes,103740.84,2024-12-09
5514,John Shea,44827.41,2025-06-24
5515,Lori Blair,92642.97,2025-08-14
5516,Tracey Sellers,42326.38,2025-03-20
5517,Christian Norman,84855.45,2025-09-09
5518,Javier Caldwell,137378.63,2025-08-08
5519,Jessica Gentry,67521.83,2025-06-09
5520,Shaun Delacruz,105609.91,2025-03-05
5521,John Green,94122.0,2025-07-19
5522,Sonya Wheeler MD,123561.89,2024-12-03
5523,Erica Miller,32426.61,2025-04-12
5524,Kelly Thomas,83542.09,2025-08-25
5525,Matthew Hicks,132186.16,2024-12-02
5526,Timothy Brooks,50511.0,2025-08-19
5527,John Ramirez,128026.15,2024-12-03
5528,Anne Snyder,89030.78,2024-11-19
5529,Hannah Gonzales,108548.9,2025-01-08
5530,Steven Sanchez,140800.17,2024-11-06
5531,Adam Freeman,81988.16,2025-02-03
5532,Christina Dawson,121017.96,2025-06-29
5533,Bryan Alexander,88138.18,2024-12-10
5534,Maureen Cantrell,77290.4,2025-01-19
5535,Kimberly Brown,133747.73,2025-10-03
5536,Lisa Bradley,107002.16,2025-05-13
5537,Laura May,63417.47,2025-10-03
5538,Timothy Castro,118465.47,2025-09-09
5539,Jordan White,91923.73,2025-01-08
5540,Theresa Pineda DDS,44450.69,2025-06-27
5541,Christina Powell,128431.08,2025-06-03
5542,Beth Duncan,88512.52,2024-12-31
5543,Michael Martinez II,55790.83,2024-11-13
5544,Dillon Robinson,87787.41,2025-03-26
5545,Lee Morgan,82207.32,2024-11-19
5546,Susan Smith,86773.34,2025-02-01
5547,Nathan Foster,148398.01,2025-03-14
5548,Kellie Wilson,126138.37,2025-05-07
5549,Carla Johnson,82436.19,2024-11-09
5550,Melinda Fisher,47108.28,2025-01-13
5551,Martha Montoya,104483.88,2024-12-15
5552,Brittney Stevens,149103.41,2025-01-22
5553,Jacqueline Roberts,41073.66,2025-02-18
5554,David Jones,56929.84,2024-11-08
5555,Billy Romero,50149.41,2025-03-12
5556,Briana Gordon,75306.12,2025-02-04
5557,Christopher Fox,87957.21,2025-10-04
5558,David Cohen,101097.65,2025-02-21
5559,Andrew Byrd,70868.81,2025-03-30
5560,Andrew Rogers,102234.11,2025-02-07
5561,Joshua Wells,127993.33,2025-06-27
5562,Mark Day,71847.57,2025-01-01
5563,Cesar Short,78945.19,2025-03-02
5564,David Hudson,47049.56,2025-02-12
5565,Nathan Fernandez,57987.41,2025-02-13
5566,Arthur Foster,86641.86,2024-12-08
5567,Joshua Hunter,99933.11,2025-02-17
5568,Johnny Arnold,81199.59,2025-06-09
5569,Julia Becker,35823.43,2025-06-12
5570,Jason Graves,89529.52,2025-09-13
5571,Tracy Patton,31338.43,2025-01-17
5572,Alicia Cooper,66303.05,2025-02-24
5573,Heather Jones,41761.0,2025-01-29
5574,John Klein,99059.45,2025-04-06
5575,Candice Cooper,89651.55,2025-02-21
5576,Diane Bennett,126126.93,2025-02-13
5577,Kimberly Kelley,147919.57,2025-05-22
5578,Timothy James,133731.63,2025-02-06
5579,Michael Chambers,85672.33,2025-07-27
5580,Mary Mullins,56499.83,2024-12-23
5581,Jared Ross,49848.7,2024-10-26
5582,Shannon Perry,149138.13,2025-08-10
5583,Carrie Johnston,97560.05,2025-03-05
5584,Mary Jennings,94925.52,2025-04-04
5585,Philip Phillips,105987.96,2025-09-29
5586,Tanner Williams,76597.1,2025-01-24
5587,Katherine Hobbs,113811.07,2025-06-21
